timestamp,csi_data
2024-03-04 20:24:25,"[84, -64, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, -13, 0, -12, 0, -13, 0, -13, -1, -14, 0, -15, -1, -15, -1, -14, -2, -15, -2, -16, -2, -15, -2, -15, -3, -15, -2, -15, -3, -15, -3, -15, -3, -14, -3, -15, -3, -15, -4, -15, -4, -15, -5, -14, -4, -15, -4, -14, -3, -14, -3, -14, -4, 0, 0, -14, -4, -14, -3, -14, -3, -15, -3, -14, -3, -14, -3, -13, -3, -14, -2, -13, -3, -14, -1, -14, -1, -14, -1, -13, -1, -13, -1, -14, -1, -14, 0, -14, -1, -13, -1, -14, -1, -14, 0, -13, 0, -14, -1, -15, 0, -13, 0, -15, 0, -14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2024-03-04 20:24:28,"[84, -64, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, -6, 19, -7, 18, -9, 15, -8, 16, -9, 17, -11, 15, -9, 15, -10, 16, -10, 15, -10, 14, -9, 16, -8, 14, -9, 14, -8, 14, -7, 14, -8, 14, -8, 13, -9, 13, -6, 13, -7, 14, -7, 13, -7, 12, -6, 13, -7, 14, -6, 13, -7, 14, 0, 0, -6, 13, -4, 12, -5, 12, -5, 12, -4, 13, -5, 11, -3, 13, -4, 12, -3, 12, -3, 12, -2, 11, -3, 11, -2, 12, -2, 12, -2, 12, -1, 12, -2, 12, -2, 12, -2, 12, -1, 10, -2, 13, 0, 12, 0, 12, -1, 12, 0, 12, -1, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2024-03-04 20:24:31,"[84, -64, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9, 1, 9, 1, 9, 1, 10, 0, 9, 0, 9, 0, 9, 0, 9, -1, 9, -1, 9, -1, 9, -1, 9, -1, 9, -2, 9, -1, 9, -1, 8, -2, 9, -2, 9, -1, 9, -1, 9, -2, 8, -1, 9, -1, 8, -1, 8, -1, 9, 0, 9, 0, 0, -1, 9, 0, 8, 0, 9, 0, 9, 0, 9, 1, 9, 0, 10, 1, 9, 1, 9, 1, 10, 1, 10, 1, 10, 2, 11, 2, 11, 1, 10, 2, 11, 2, 11, 3, 12, 2, 12, 3, 12, 3, 13, 3, 12, 4, 13, 3, 13, 3, 13, 3, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2024-03-04 20:24:34,"[84, -64, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 2, 10, 2, 11, 2, 11, 3, 11, 4, 11, 4, 11, 4, 10, 6, 11, 5, 11, 5, 11, 5, 10, 6, 10, 5, 11, 5, 10, 5, 10, 6, 10, 6, 10, 5, 9, 5, 11, 5, 10, 6, 10, 5, 11, 6, 11, 5, 11, 4, 12, 4, 0, 0, 12, 4, 11, 4, 12, 4, 12, 5, 12, 4, 13, 5, 13, 4, 14, 4, 13, 6, 14, 5, 14, 5, 15, 4, 14, 4, 16, 4, 16, 4, 15, 4, 17, 4, 17, 5, 17, 5, 17, 5, 17, 5, 18, 5, 19, 4, 18, 5, 18, 5, 19, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2024-03-04 20:24:38,"[84, -64, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, -12, -11, -10, -12, -11, -9, -8, -12, -9, -11, -8, -12, -7, -13, -6, -13, -6, -12, -6, -14, -8, -13, -6, -12, -8, -13, -8, -12, -8, -14, -8, -11, -8, -13, -7, -14, -7, -14, -6, -13, -5, -14, -7, -13, -8, -14, -7, -14, -8, -13, -7, -11, 0, 0, -7, -13, -7, -11, -8, -13, -6, -12, -7, -12, -8, -10, -7, -11, -8, -11, -8, -13, -8, -11, -9, -12, -10, -12, -8, -10, -8, -10, -9, -10, -9, -10, -9, -13, -9, -12, -8, -13, -9, -11, -10, -10, -12, -8, -11, -11, -11, -12, -11, -11, -12, -12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2024-03-04 20:24:41,"[84, -64, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, -5, 11, -4, 11, -3, 11, -3, 11, -3, 11, -2, 11, -2, 12, -2, 12, -1, 11, -1, 11, 0, 11, 0, 11, 0, 11, -1, 11, 0, 10, 0, 10, 0, 10, 0, 11, 0, 11, 0, 10, 0, 10, 0, 9, 0, 10, -1, 10, 0, 9, -1, 0, 0, 9, -1, 9, -2, 10, -1, 10, -1, 10, -1, 10, -2, 10, -2, 10, -2, 9, -3, 10, -3, 10, -3, 10, -3, 10, -3, 11, -4, 10, -4, 10, -4, 11, -5, 11, -5, 11, -5, 11, -5, 11, -5, 11, -5, 11, -6, 11, -6, 12, -6, 12, -5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2024-03-04 20:24:44,"[84, -64, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2, 12, -3, 12, -4, 12, -4, 12, -4, 12, -5, 12, -5, 11, -6, 11, -5, 11, -6, 11, -6, 11, -6, 11, -6, 10, -6, 10, -6, 10, -6, 10, -6, 9, -6, 9, -6, 9, -6, 9, -6, 9, -6, 9, -5, 9, -6, 9, -5, 9, -5, 10, 0, 0, -5, 9, -5, 9, -5, 10, -4, 9, -5, 10, -5, 10, -5, 11, -5, 10, -4, 11, -4, 10, -4, 11, -4, 11, -4, 12, -4, 12, -4, 12, -4, 12, -3, 12, -4, 13, -3, 13, -4, 13, -4, 13, -4, 13, -4, 13, -3, 14, -4, 14, -3, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2024-03-04 20:24:47,"[84, -64, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 10, 5, 11, 3, 11, 3, 12, 4, 12, 3, 12, 2, 11, 0, 11, 1, 11, 2, 11, 0, 12, 1, 12, 1, 11, 1, 11, 1, 11, 0, 11, 0, 11, 0, 11, 0, 10, 0, 11, 0, 10, 0, 10, 1, 10, 1, 10, 1, 10, 1, 10, 0, 0, 1, 10, 2, 10, 2, 9, 2, 10, 3, 10, 3, 10, 3, 10, 3, 10, 3, 10, 3, 10, 4, 10, 4, 10, 4, 10, 4, 10, 5, 11, 5, 11, 5, 10, 6, 11, 6, 11, 6, 11, 6, 11, 6, 12, 7, 11, 7, 12, 7, 11, 7, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2024-03-04 20:24:50,"[84, -64, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, -11, 3, -10, 3, -10, 3, -11, 3, -11, 3, -10, 4, -10, 5, -10, 4, -9, 5, -9, 4, -10, 4, -10, 4, -10, 5, -10, 4, -9, 4, -10, 4, -9, 4, -9, 4, -9, 4, -10, 4, -9, 4, -9, 4, -10, 3, -10, 4, -10, 3, -10, 0, 0, 3, -10, 3, -10, 3, -10, 3, -11, 3, -11, 4, -11, 3, -12, 3, -12, 3, -11, 3, -12, 2, -12, 3, -12, 2, -12, 3, -13, 3, -13, 3, -13, 3, -13, 3, -13, 2, -14, 3, -14, 3, -15, 3, -14, 3, -15, 2, -15, 2, -15, 2, -15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2024-03-04 20:24:53,"[84, -64, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, -9, 2, -10, 2, -10, 2, -10, 1, -10, 1, -10, 1, -10, 1, -10, 1, -10, 0, -10, 0, -10, 0, -10, 0, -10, 0, -10, -1, -11, 0, -10, 0, -10, 0, -10, 0, -10, 0, -10, 0, -10, 0, -10, 0, -10, 0, -10, 0, -10, 0, -10, 0, 0, 0, -10, 1, -11, 1, -10, 1, -10, 1, -11, 1, -11, 1, -11, 1, -11, 1, -11, 1, -11, 2, -11, 2, -12, 2, -12, 2, -13, 3, -12, 2, -12, 3, -12, 3, -12, 3, -13, 3, -13, 3, -13, 3, -14, 3, -14, 3, -13, 3, -14, 3, -14, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2024-03-04 20:24:56,"[84, -64, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 13, 2, 14, 3, 14, 2, 13, 0, 15, 0, 14, 1, 15, -1, 14, 1, 15, -2, 14, -2, 15, -1, 13, -1, 14, -1, 14, 0, 14, -2, 14, -2, 15, -2, 15, -3, 12, -2, 13, -2, 15, 0, 13, -1, 13, -1, 13, -1, 16, -1, 15, 0, 0, 0, 14, 0, 15, -1, 15, 0, 15, 0, 15, 0, 15, -1, 15, 1, 15, 1, 15, 1, 16, 2, 16, 2, 16, 2, 16, 3, 17, 2, 16, 2, 18, 4, 17, 3, 17, 3, 18, 3, 17, 2, 19, 3, 17, 3, 19, 2, 16, 5, 19, 4, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2024-03-04 20:24:59,"[84, -64, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, -13, -4, -13, -4, -14, -4, -13, -4, -14, -4, -13, -3, -13, -2, -13, -2, -13, -2, -14, -2, -14, -1, -13, -2, -12, -1, -13, -1, -13, -1, -12, -1, -13, -1, -13, 0, -12, 1, -12, 0, -12, 0, -12, 0, -12, -1, -12, 0, -12, -1, -12, 0, 0, -1, -11, -1, -11, -1, -11, -2, -11, -2, -11, -1, -11, -2, -11, -2, -11, -2, -11, -3, -11, -3, -10, -2, -11, -3, -10, -3, -11, -4, -11, -5, -11, -4, -12, -4, -12, -4, -11, -5, -12, -5, -12, -5, -12, -5, -12, -5, -12, -5, -12, -5, -12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2024-03-04 20:25:02,"[84, -64, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, -1, 12, -1, 13, 0, 12, 0, 13, 0, 13, 1, 12, 1, 13, 2, 13, 2, 12, 2, 12, 2, 12, 3, 11, 3, 12, 3, 12, 3, 11, 3, 12, 3, 11, 3, 11, 3, 11, 3, 11, 3, 11, 3, 11, 3, 11, 3, 10, 3, 10, 3, 0, 0, 10, 2, 10, 1, 10, 2, 10, 1, 10, 1, 11, 1, 10, 1, 10, 0, 10, 0, 10, 0, 11, 0, 11, 0, 10, 0, 11, 0, 11, -1, 12, -1, 11, -1, 12, -1, 12, -2, 11, -2, 12, -2, 12, -1, 13, -2, 13, -3, 11, -2, 12, -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2024-03-04 20:25:05,"[84, -64, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, -13, 7, -13, 7, -13, 7, -13, 8, -12, 8, -13, 8, -12, 9, -12, 9, -12, 8, -11, 9, -12, 9, -12, 10, -11, 9, -11, 10, -11, 10, -10, 10, -11, 9, -10, 10, -10, 10, -10, 9, -9, 9, -9, 8, -9, 9, -9, 9, -9, 8, -9, 0, 0, 8, -8, 8, -9, 8, -9, 7, -9, 8, -10, 7, -10, 7, -10, 7, -10, 6, -10, 6, -10, 5, -11, 6, -11, 6, -11, 6, -12, 6, -11, 5, -12, 5, -11, 5, -12, 6, -13, 5, -13, 5, -13, 5, -12, 5, -13, 5, -14, 5, -13, 4, -15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2024-03-04 20:25:08,"[84, -64, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, -5, -13, -4, -14, -4, -13, -3, -13, -2, -14, -2, -14, -1, -13, -1, -13, -1, -14, 0, -13, 0, -13, 0, -13, 0, -13, 0, -13, 1, -12, 0, -12, 1, -12, 0, -12, 1, -12, 1, -12, 1, -12, 0, -12, 0, -11, -1, -12, 0, -12, 0, -12, 0, 0, 0, -11, -1, -11, -1, -11, -1, -12, -1, -12, -1, -12, -1, -12, -2, -12, -2, -12, -2, -12, -3, -12, -3, -12, -3, -12, -3, -13, -3, -13, -3, -13, -3, -13, -3, -13, -4, -14, -3, -14, -4, -14, -4, -14, -4, -14, -5, -14, -5, -14, -5, -14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2024-03-04 20:25:12,"[84, -64, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 5, 10, 5, 9, 6, 9, 6, 9, 6, 9, 7, 8, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 6, 7, 6, 7, 6, 6, 6, 6, 6, 7, 6, 6, 6, 6, 6, 6, 7, 6, 6, 6, 6, 6, 0, 0, 6, 6, 7, 5, 7, 5, 7, 4, 8, 5, 8, 5, 7, 4, 8, 4, 8, 5, 8, 4, 9, 4, 9, 4, 9, 4, 9, 4, 9, 4, 10, 4, 10, 4, 10, 4, 10, 5, 10, 4, 11, 4, 10, 4, 11, 5, 12, 4, 11, 4, 12, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2024-03-04 20:25:15,"[84, -64, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, -10, -3, -10, -4, -10, -4, -10, -5, -10, -5, -9, -5, -9, -5, -10, -6, -9, -6, -8, -5, -8, -5, -8, -6, -8, -6, -8, -5, -8, -6, -8, -5, -8, -6, -8, -6, -8, -6, -8, -6, -8, -5, -7, -5, -7, -5, -8, -5, -7, -5, -8, -5, 0, 0, -7, -5, -7, -4, -8, -5, -7, -4, -8, -4, -7, -4, -8, -3, -8, -4, -7, -4, -8, -4, -9, -3, -8, -3, -8, -3, -8, -2, -9, -3, -9, -2, -8, -3, -9, -3, -9, -2, -9, -2, -9, -2, -9, -2, -9, -2, -10, -2, -10, -2, -9, -2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2024-03-04 20:25:18,"[84, -64, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, -13, -7, -13, -7, -13, -8, -12, -8, -12, -8, -11, -9, -11, -9, -11, -10, -11, -9, -10, -9, -10, -9, -10, -9, -9, -9, -9, -9, -10, -9, -10, -9, -9, -9, -9, -9, -9, -8, -8, -9, -9, -8, -9, -8, -9, -8, -9, -7, -9, -7, -9, -7, 0, 0, -9, -7, -9, -7, -9, -7, -9, -7, -10, -6, -10, -6, -10, -6, -10, -6, -10, -6, -11, -6, -12, -6, -12, -5, -11, -6, -12, -6, -11, -6, -12, -6, -12, -5, -12, -5, -13, -5, -12, -6, -13, -5, -13, -6, -13, -5, -13, -6, -14, -5, -14, -6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2024-03-04 20:25:21,"[84, -64, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 8, 7, 7, 8, 8, 7, 8, 7, 8, 6, 8, 7, 9, 7, 9, 6, 9, 5, 9, 5, 9, 5, 9, 6, 9, 5, 9, 5, 9, 5, 9, 5, 8, 5, 9, 5, 9, 6, 8, 5, 9, 6, 9, 6, 9, 5, 9, 5, 8, 5, 9, 0, 0, 6, 8, 6, 9, 6, 8, 6, 8, 6, 9, 7, 9, 7, 8, 7, 8, 7, 8, 7, 8, 7, 9, 7, 9, 7, 9, 7, 9, 8, 9, 8, 9, 8, 9, 8, 9, 9, 9, 8, 9, 9, 10, 9, 9, 9, 10, 9, 10, 9, 9, 9, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2024-03-04 20:25:24,"[84, -64, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, -7, 1, -7, 1, -6, 2, -6, 1, -7, 2, -7, 2, -6, 2, -6, 2, -6, 2, -6, 2, -6, 2, -6, 2, -6, 2, -5, 3, -6, 2, -5, 2, -5, 2, -5, 2, -5, 3, -5, 3, -5, 3, -5, 2, -5, 3, -6, 2, -5, 2, -5, 0, 0, 2, -5, 2, -5, 2, -5, 2, -5, 2, -6, 2, -6, 2, -6, 2, -6, 2, -6, 1, -5, 1, -6, 2, -6, 1, -6, 1, -6, 1, -6, 1, -6, 2, -6, 1, -6, 1, -7, 1, -7, 1, -7, 2, -7, 1, -7, 1, -7, 1, -8, 1, -7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2024-03-04 20:25:27,"[84, -64, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, -14, -14, -14, -15, -13, -16, -14, -16, -13, -16, -12, -16, -12, -17, -10, -17, -10, -16, -11, -17, -11, -16, -10, -15, -10, -15, -10, -16, -10, -16, -9, -16, -9, -15, -9, -16, -9, -14, -8, -16, -9, -15, -8, -15, -10, -15, -10, -14, -9, -13, -9, -14, 0, 0, -9, -13, -9, -13, -9, -12, -9, -13, -10, -12, -10, -13, -9, -12, -9, -12, -8, -12, -10, -12, -10, -12, -10, -11, -10, -11, -11, -10, -10, -11, -10, -11, -9, -9, -10, -10, -10, -10, -9, -9, -11, -10, -9, -9, -10, -10, -10, -9, -10, -9, -10, -9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2024-03-04 20:25:30,"[84, -64, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, -13, 6, -13, 6, -12, 7, -12, 7, -12, 8, -11, 8, -11, 8, -10, 8, -10, 8, -10, 8, -10, 8, -10, 8, -10, 8, -10, 8, -10, 8, -9, 8, -10, 8, -9, 9, -9, 8, -9, 8, -9, 8, -9, 8, -9, 8, -9, 8, -10, 8, -10, 0, 0, 7, -10, 8, -10, 8, -10, 7, -10, 8, -11, 7, -10, 8, -10, 7, -11, 7, -11, 7, -11, 7, -12, 7, -12, 7, -12, 8, -13, 8, -12, 9, -13, 7, -13, 8, -13, 8, -13, 8, -13, 8, -14, 8, -14, 8, -14, 8, -14, 8, -14, 8, -15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2024-03-04 20:25:33,"[84, -64, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, -9, 11, -9, 11, -8, 11, -8, 12, -8, 12, -7, 12, -6, 12, -6, 12, -5, 12, -6, 12, -6, 12, -5, 12, -5, 12, -5, 12, -5, 12, -4, 12, -4, 11, -4, 11, -4, 11, -4, 11, -4, 10, -4, 10, -5, 11, -5, 10, -5, 10, -5, 0, 0, 10, -5, 10, -5, 10, -6, 9, -6, 10, -6, 10, -6, 10, -7, 10, -6, 10, -6, 10, -7, 10, -8, 10, -8, 10, -8, 11, -8, 11, -8, 10, -8, 10, -8, 10, -9, 11, -8, 11, -9, 11, -9, 11, -9, 11, -9, 11, -10, 11, -11, 11, -10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2024-03-04 20:25:36,"[84, -64, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, -11, -10, -11, -10, -9, -11, -10, -11, -9, -11, -10, -12, -9, -11, -8, -12, -8, -11, -8, -12, -8, -12, -8, -11, -8, -12, -7, -12, -8, -12, -7, -11, -7, -12, -7, -11, -7, -12, -7, -11, -7, -11, -7, -11, -7, -10, -7, -10, -7, -11, -7, -10, 0, 0, -7, -10, -7, -10, -8, -10, -7, -9, -8, -10, -8, -9, -8, -9, -9, -10, -8, -9, -8, -9, -9, -9, -10, -9, -9, -9, -10, -9, -9, -8, -10, -9, -10, -8, -10, -9, -10, -8, -10, -8, -11, -9, -11, -8, -11, -8, -12, -8, -11, -8, -11, -7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2024-03-04 20:25:39,"[84, -64, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, -8, -13, -8, -14, -7, -13, -7, -14, -6, -14, -6, -15, -5, -14, -4, -14, -4, -14, -4, -13, -4, -14, -4, -13, -4, -13, -4, -13, -3, -14, -4, -13, -4, -13, -3, -12, -4, -13, -4, -12, -3, -12, -3, -12, -4, -11, -4, -12, -4, -11, -4, -12, 0, 0, -5, -12, -5, -11, -5, -11, -5, -11, -6, -11, -6, -11, -6, -11, -7, -11, -7, -11, -7, -11, -8, -11, -8, -11, -8, -11, -9, -11, -8, -11, -9, -11, -9, -11, -10, -11, -10, -12, -9, -11, -10, -11, -10, -11, -11, -12, -11, -12, -11, -12, -11, -13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2024-03-04 20:25:42,"[84, -64, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, -14, 3, -14, 3, -14, 3, -14, 2, -14, 1, -14, 1, -14, 0, -14, 0, -13, -1, -13, -1, -14, -1, -14, -1, -13, -1, -13, -1, -13, -1, -13, -1, -13, -1, -12, -1, -13, -1, -13, -1, -13, -1, -12, -1, -12, -1, -13, -1, -13, 0, -12, 0, 0, 0, -13, 0, -13, 0, -13, 0, -12, 0, -13, 0, -13, 1, -13, 0, -13, 1, -13, 1, -14, 1, -14, 2, -14, 1, -14, 1, -14, 2, -15, 2, -15, 2, -15, 2, -15, 2, -16, 2, -15, 2, -16, 2, -16, 2, -16, 2, -16, 2, -17, 2, -17, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2024-03-04 20:25:45,"[84, -64, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, -10, 12, -10, 12, -9, 12, -8, 13, -8, 13, -8, 13, -7, 13, -6, 13, -6, 13, -6, 13, -6, 13, -5, 13, -4, 12, -5, 13, -5, 12, -5, 11, -4, 11, -4, 11, -5, 11, -4, 11, -4, 11, -4, 11, -4, 11, -5, 10, -5, 11, -5, 0, 0, 10, -5, 10, -5, 10, -5, 10, -6, 10, -6, 10, -6, 9, -6, 9, -6, 9, -6, 9, -7, 9, -7, 9, -7, 9, -7, 9, -7, 8, -8, 9, -8, 8, -9, 9, -9, 9, -9, 8, -9, 9, -9, 8, -10, 9, -10, 9, -10, 8, -10, 8, -10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2024-03-04 20:25:49,"[84, -64, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, -9, 11, -9, 12, -10, 12, -9, 12, -8, 12, -7, 13, -8, 13, -7, 14, -7, 12, -7, 13, -6, 13, -6, 13, -6, 12, -6, 13, -5, 13, -6, 13, -6, 12, -5, 12, -5, 12, -5, 13, -5, 12, -5, 12, -5, 11, -6, 11, -6, 11, -6, 0, 0, 12, -6, 11, -6, 12, -6, 10, -7, 11, -7, 11, -7, 11, -7, 11, -8, 11, -7, 11, -8, 11, -8, 11, -8, 11, -8, 12, -9, 11, -9, 12, -9, 11, -9, 11, -9, 11, -10, 12, -9, 12, -10, 11, -10, 11, -10, 11, -11, 12, -10, 11, -10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2024-03-04 20:25:52,"[84, -64, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, -11, 2, -11, 2, -11, 1, -11, 1, -12, 1, -11, 0, -11, 0, -11, -1, -11, -1, -11, -1, -11, -1, -11, -1, -11, -2, -11, -2, -11, -2, -11, -2, -11, -2, -10, -3, -11, -2, -11, -2, -11, -2, -11, -2, -10, -2, -11, -2, -11, -1, -11, -1, 0, 0, -11, -1, -11, -1, -11, -1, -11, -1, -12, -1, -11, -1, -12, -1, -12, 0, -12, 0, -12, 0, -12, 1, -12, 0, -12, 1, -13, 1, -12, 0, -13, 1, -13, 1, -13, 1, -14, 1, -13, 1, -14, 2, -14, 1, -14, 1, -14, 2, -15, 2, -15, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2024-03-04 20:25:55,"[84, -64, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, -11, 3, -11, 2, -11, 2, -12, 1, -11, 2, -12, 1, -12, 0, -11, 0, -11, 0, -11, 0, -12, 0, -11, 0, -11, -1, -12, -1, -12, 0, -11, -1, -11, -1, -11, -1, -11, -1, -11, -1, -11, -1, -11, -1, -11, -1, -12, -1, -11, -1, -11, -1, 0, 0, -11, 0, -11, 0, -12, 1, -11, 0, -11, 1, -12, 0, -12, 0, -12, 1, -11, 1, -12, 1, -12, 1, -12, 1, -12, 2, -13, 2, -12, 1, -13, 2, -12, 2, -13, 2, -13, 2, -13, 2, -13, 3, -13, 2, -13, 2, -14, 3, -13, 3, -14, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2024-03-04 20:25:58,"[84, -64, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, -12, 10, -13, 9, -14, 9, -14, 9, -14, 8, -14, 8, -14, 7, -14, 7, -14, 6, -14, 6, -15, 6, -14, 5, -14, 5, -14, 5, -15, 5, -14, 5, -14, 4, -13, 4, -14, 5, -14, 4, -13, 4, -12, 4, -13, 5, -13, 4, -12, 5, -12, 5, 0, 0, -12, 5, -12, 5, -12, 6, -11, 5, -12, 6, -11, 6, -11, 6, -12, 7, -11, 7, -11, 7, -11, 8, -11, 8, -10, 8, -11, 8, -10, 8, -11, 9, -10, 9, -11, 9, -11, 10, -11, 9, -11, 10, -11, 10, -11, 11, -11, 11, -11, 11, -11, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2024-03-04 20:26:01,"[84, -64, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, -10, 9, -9, 9, -8, 9, -8, 10, -8, 10, -8, 10, -8, 10, -7, 10, -7, 10, -6, 10, -6, 9, -6, 10, -6, 9, -6, 9, -6, 9, -6, 9, -6, 9, -6, 9, -6, 9, -6, 9, -6, 9, -6, 8, -6, 8, -6, 8, -6, 8, -6, 0, 0, 8, -6, 8, -6, 8, -7, 8, -7, 8, -7, 8, -8, 8, -7, 7, -7, 7, -8, 7, -7, 7, -9, 7, -8, 7, -9, 8, -9, 6, -9, 7, -10, 7, -10, 7, -10, 7, -10, 7, -10, 7, -10, 7, -11, 7, -11, 7, -11, 7, -11, 7, -12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2024-03-04 20:26:04,"[84, -64, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, -12, -6, -12, -7, -12, -7, -11, -8, -11, -8, -11, -8, -11, -9, -10, -10, -10, -9, -10, -9, -10, -9, -9, -9, -9, -9, -9, -10, -9, -9, -9, -9, -9, -9, -8, -9, -9, -10, -8, -9, -8, -9, -8, -9, -9, -8, -9, -8, -9, -9, -9, -9, 0, 0, -9, -8, -9, -8, -10, -8, -10, -8, -10, -8, -10, -8, -10, -8, -11, -8, -10, -8, -11, -8, -11, -7, -12, -7, -11, -7, -12, -7, -12, -7, -12, -7, -12, -7, -12, -7, -13, -7, -12, -8, -13, -7, -13, -7, -13, -7, -13, -7, -14, -7, -13, -7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2024-03-04 20:26:07,"[84, -64, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 8, 9, 9, 9, 9, 9, 10, 7, 10, 8, 11, 7, 10, 7, 10, 7, 10, 6, 10, 6, 10, 6, 10, 6, 10, 6, 10, 6, 10, 5, 10, 5, 10, 5, 10, 5, 9, 5, 9, 5, 9, 5, 9, 5, 8, 5, 9, 6, 8, 5, 9, 0, 0, 5, 8, 6, 8, 6, 8, 6, 8, 7, 8, 6, 7, 7, 7, 7, 7, 7, 7, 7, 7, 8, 7, 8, 7, 8, 7, 8, 7, 8, 7, 9, 7, 9, 7, 9, 7, 9, 8, 9, 7, 9, 7, 9, 7, 10, 7, 10, 7, 10, 7, 11, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
